price,model_year,transmission,fuel_type,mileage,brand,model,number_of_doors,origin,first_owner,tax_horsepower,condition,abs,airbags,multimedia,backup_camera,air_conditioning,esp,aluminum_wheels,speed_limiter,onboard_computer,parking_sensors,cruise_control,leather_seats,navigation_gps,sunroof,remote_central_locking,power_windows,car_age
125000,2015.0,Automatique,Diesel,104999.5,Hyundai,i30,5,WW au Maroc,False,6.0,Bon,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,10.0
128000,2012.0,Manuelle,Diesel,194999.5,Volkswagen,Golf 6,5,Dédouanée,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,13.0
105000,2014.0,Manuelle,Diesel,194999.5,Opel,Astra,5,WW au Maroc,False,7.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,11.0
408500,2016.0,Automatique,Essence,104999.5,Mercedes-Benz,Classe S,3,Importée neuve,True,21.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.0
145000,2014.0,Automatique,Diesel,224999.5,Jaguar,XF,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,11.0
255000,2018.0,Automatique,Diesel,164999.5,Volkswagen,Touareg,5,WW au Maroc,False,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7.0
215000,2020.0,Automatique,Essence,52499.5,Fiat,500,3,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.0
79000,2009.0,Manuelle,Diesel,174999.5,Renault,Megane,3,WW au Maroc,False,7.0,Bon,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,16.0
335000,2024.0,Automatique,Diesel,32499.5,BMW,Série 1,5,WW au Maroc,True,7.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,1.0
174000,2023.0,Manuelle,Diesel,7499.5,Renault,Express,5,WW au Maroc,True,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0
179000,2012.0,Automatique,Diesel,17499.5,Mercedes-Benz,Classe C,5,Dédouanée,True,9.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,13.0
148000,2021.0,Automatique,Diesel,124999.5,Hyundai,Accent,5,WW au Maroc,False,6.0,Très bon,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,4.0
70000,2013.0,Manuelle,Essence,174999.5,Opel,Corsa,3,WW au Maroc,False,6.0,Excellent,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12.0
252000,2019.0,Automatique,Diesel,114999.5,Volvo,XC40,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,6.0
189000,2021.0,Automatique,Hybride,92499.5,Toyota,Corolla,5,WW au Maroc,True,10.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,4.0
210000,2014.0,Automatique,Diesel,194999.5,Mercedes-Benz,Classe E,5,WW au Maroc,False,9.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,11.0
178000,2014.0,Manuelle,Diesel,164999.5,Volkswagen,Touran,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11.0
90000,2012.0,Manuelle,Diesel,154999.5,Mazda,Mazda 6,5,WW au Maroc,False,9.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,13.0
240000,2015.0,Automatique,Diesel,224999.5,Mercedes-Benz,220,5,Dédouanée,False,9.0,Neuf,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,10.0
318000,2016.0,Automatique,Diesel,224999.5,Audi,Q7,5,WW au Maroc,False,11.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.0
408500,2021.0,Automatique,Diesel,42499.5,Land Rover,Range Rover Evoque,5,WW au Maroc,True,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
220000,2023.0,Automatique,Diesel,57499.5,Renault,Megane,5,WW au Maroc,False,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,2.0
118000,2019.0,Manuelle,Essence,52499.5,Renault,Clio,5,WW au Maroc,False,7.0,Excellent,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,6.0
258000,2022.0,Automatique,Diesel,52499.5,Peugeot,2008,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3.0
217000,2021.0,Automatique,Diesel,114999.5,Volkswagen,Golf 7,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,4.0
330000,2020.0,Automatique,Diesel,154999.5,DS,DS7,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.0
268000,2022.0,Automatique,Diesel,97499.5,Peugeot,3008,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,3.0
100000,2010.0,Automatique,Diesel,224999.5,Nissan,Qashqai,5,WW au Maroc,False,8.0,Excellent,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.0
408500,2015.0,Manuelle,Diesel,114999.5,Toyota,Corolla,5,WW au Maroc,True,5.0,Excellent,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,True,10.0
408500,2015.0,Manuelle,Diesel,114999.5,Toyota,Corolla,5,WW au Maroc,True,5.0,Excellent,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,True,10.0
138000,2016.0,Automatique,Diesel,184999.5,Citroen,C4,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.0
90000,2012.0,Manuelle,Diesel,154999.5,Mazda,Mazda 6,5,WW au Maroc,False,9.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,13.0
240000,2015.0,Automatique,Diesel,224999.5,Mercedes-Benz,220,5,Dédouanée,False,9.0,Neuf,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,10.0
318000,2016.0,Automatique,Diesel,224999.5,Audi,Q7,5,WW au Maroc,False,11.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.0
408500,2021.0,Automatique,Diesel,42499.5,Land Rover,Range Rover Evoque,5,WW au Maroc,True,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
220000,2023.0,Automatique,Diesel,57499.5,Renault,Megane,5,WW au Maroc,False,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,2.0
118000,2019.0,Manuelle,Essence,52499.5,Renault,Clio,5,WW au Maroc,False,7.0,Excellent,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,6.0
258000,2022.0,Automatique,Diesel,52499.5,Peugeot,2008,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3.0
217000,2021.0,Automatique,Diesel,114999.5,Volkswagen,Golf 7,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,4.0
330000,2020.0,Automatique,Diesel,154999.5,DS,DS7,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.0
268000,2022.0,Automatique,Diesel,97499.5,Peugeot,3008,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,3.0
100000,2010.0,Automatique,Diesel,224999.5,Nissan,Qashqai,5,WW au Maroc,False,8.0,Excellent,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.0
408500,2015.0,Manuelle,Diesel,114999.5,Toyota,Corolla,5,WW au Maroc,True,5.0,Excellent,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,True,10.0
408500,2015.0,Manuelle,Diesel,114999.5,Toyota,Corolla,5,WW au Maroc,True,5.0,Excellent,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,True,10.0
138000,2016.0,Automatique,Diesel,184999.5,Citroen,C4,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.0
408500,2019.0,Automatique,Diesel,104999.5,Land Rover,Range Rover Vogue,3,WW au Maroc,True,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.0
198000,2018.0,Manuelle,Diesel,134999.5,Hyundai,Tucson,5,WW au Maroc,False,7.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,7.0
45000,1987.0,Manuelle,Diesel,274999.5,Volkswagen,Golf 2,5,Dédouanée,True,6.0,Très bon,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,38.0
248000,2021.0,Automatique,Diesel,92499.5,Ford,Kuga,5,WW au Maroc,True,6.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,4.0
125000,2022.0,Manuelle,Essence,82499.5,Opel,Corsa,5,WW au Maroc,True,6.0,Excellent,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,3.0
298000,2020.0,Automatique,Diesel,114999.5,Mercedes-Benz,Classe A,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,5.0
140000,2010.0,Automatique,Diesel,144999.5,Land Rover,Range Rover Sport,5,WW au Maroc,True,11.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,15.0
105000,2020.0,Manuelle,Diesel,154999.5,Dacia,Dokker,3,WW au Maroc,False,6.0,Très bon,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,5.0
144000,2019.0,Manuelle,Diesel,104999.5,Peugeot,2008,5,WW au Maroc,False,6.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
183000,2018.0,Automatique,Diesel,124999.5,Volkswagen,Passat,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,7.0
265000,2024.0,Automatique,Hybride,2499.5,Toyota,C-HR,5,WW au Maroc,True,10.0,Excellent,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,1.0
93000,2010.0,Manuelle,Essence,92499.5,Mini,Cooper,3,Importée neuve,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15.0
118000,2010.0,Manuelle,Diesel,274999.5,Peugeot,Tepee,5,WW au Maroc,True,6.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15.0
88000,2009.0,Automatique,Diesel,184999.5,Seat,Leon,5,Dédouanée,False,8.0,Excellent,False,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False,16.0
408500,2015.0,Manuelle,Diesel,114999.5,Toyota,Corolla,5,WW au Maroc,True,5.0,Excellent,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,True,10.0
138000,2016.0,Automatique,Diesel,184999.5,Citroen,C4,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.0
408500,2019.0,Automatique,Diesel,104999.5,Land Rover,Range Rover Vogue,3,WW au Maroc,True,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.0
198000,2018.0,Manuelle,Diesel,134999.5,Hyundai,Tucson,5,WW au Maroc,False,7.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,7.0
45000,1987.0,Manuelle,Diesel,274999.5,Volkswagen,Golf 2,5,Dédouanée,True,6.0,Très bon,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,38.0
248000,2021.0,Automatique,Diesel,92499.5,Ford,Kuga,5,WW au Maroc,True,6.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,4.0
125000,2022.0,Manuelle,Essence,82499.5,Opel,Corsa,5,WW au Maroc,True,6.0,Excellent,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,3.0
298000,2020.0,Automatique,Diesel,114999.5,Mercedes-Benz,Classe A,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,5.0
140000,2010.0,Automatique,Diesel,144999.5,Land Rover,Range Rover Sport,5,WW au Maroc,True,11.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,15.0
105000,2020.0,Manuelle,Diesel,154999.5,Dacia,Dokker,3,WW au Maroc,False,6.0,Très bon,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,5.0
144000,2019.0,Manuelle,Diesel,104999.5,Peugeot,2008,5,WW au Maroc,False,6.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
183000,2018.0,Automatique,Diesel,124999.5,Volkswagen,Passat,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,7.0
265000,2024.0,Automatique,Hybride,2499.5,Toyota,C-HR,5,WW au Maroc,True,10.0,Excellent,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,1.0
93000,2010.0,Manuelle,Essence,92499.5,Mini,Cooper,3,Importée neuve,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15.0
118000,2010.0,Manuelle,Diesel,274999.5,Peugeot,Tepee,5,WW au Maroc,True,6.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15.0
88000,2009.0,Automatique,Diesel,184999.5,Seat,Leon,5,Dédouanée,False,8.0,Excellent,False,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False,16.0
398000,2017.0,Automatique,Diesel,97499.5,Land Rover,Range Rover Velar,5,WW au Maroc,False,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.0
272000,2020.0,Manuelle,Diesel,164999.5,Volkswagen,T-Roc,5,Dédouanée,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,5.0
115000,2018.0,Manuelle,Essence,134999.5,Ford,Fiesta,5,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0
408500,2020.0,Automatique,Diesel,104999.5,Land Rover,Range Rover Sport,3,Dédouanée,True,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.0
175900,2021.0,Manuelle,Diesel,57499.5,Renault,Megane,5,WW au Maroc,False,6.0,Bon,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,4.0
79000,2008.0,Automatique,Diesel,194999.5,Chevrolet,Captiva,5,WW au Maroc,False,8.0,Excellent,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,17.0
117000,2010.0,Manuelle,Diesel,274999.5,Volkswagen,Golf 6,5,Dédouanée,False,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.0
110000,2016.0,Automatique,Hybride,134999.5,Toyota,Yaris,3,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,False,True,False,True,True,False,False,True,False,True,True,9.0
133000,2015.0,Manuelle,Diesel,184999.5,Alfa Romeo,Giulietta,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.0
300000,2018.0,Automatique,Diesel,104999.5,Audi,Q3,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,7.0
228000,2023.0,Automatique,Hybride,87499.5,Toyota,C-HR,4,WW au Maroc,False,10.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0
195000,2020.0,Automatique,Diesel,114999.5,Skoda,Octavia,5,WW au Maroc,False,8.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0
272000,2020.0,Manuelle,Diesel,164999.5,Volkswagen,T-Roc,5,Dédouanée,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,5.0
115000,2018.0,Manuelle,Essence,134999.5,Ford,Fiesta,5,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0
408500,2020.0,Automatique,Diesel,104999.5,Land Rover,Range Rover Sport,3,Dédouanée,True,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.0
175900,2021.0,Manuelle,Diesel,57499.5,Renault,Megane,5,WW au Maroc,False,6.0,Bon,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,4.0
79000,2008.0,Automatique,Diesel,194999.5,Chevrolet,Captiva,5,WW au Maroc,False,8.0,Excellent,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,17.0
117000,2010.0,Manuelle,Diesel,274999.5,Volkswagen,Golf 6,5,Dédouanée,False,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.0
110000,2016.0,Automatique,Hybride,134999.5,Toyota,Yaris,3,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,False,True,False,True,True,False,False,True,False,True,True,9.0
133000,2015.0,Manuelle,Diesel,184999.5,Alfa Romeo,Giulietta,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.0
300000,2018.0,Automatique,Diesel,104999.5,Audi,Q3,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,7.0
228000,2023.0,Automatique,Hybride,87499.5,Toyota,C-HR,4,WW au Maroc,False,10.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0
195000,2020.0,Automatique,Diesel,114999.5,Skoda,Octavia,5,WW au Maroc,False,8.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0
84000,2017.0,Manuelle,Diesel,114999.5,MG,ZS,5,WW au Maroc,True,9.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,8.0
155000,2024.0,Manuelle,Diesel,37499.5,Citroen,C-Elysée,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,1.0
